filename,has_roots,original_image,patch_number,root_percentage
0022_2.png,1,0022.png,2,0.9993489583333333
0022_3.png,1,0022.png,3,0.3760850694444444
0022_4.png,1,0022.png,4,0.887912326388889
0022_5.png,1,0022.png,5,0.7005208333333333
0022_6.png,0,0022.png,6,0.0
0022_7.png,0,0022.png,7,0.0
0022_8.png,0,0022.png,8,0.0
0023_0.png,1,0023.png,0,0.65625
0023_1.png,1,0023.png,1,0.8914930555555556
0023_2.png,1,0023.png,2,1.059027777777778
0023_3.png,1,0023.png,3,0.896267361111111
0023_4.png,1,0023.png,4,1.6195746527777777
0023_5.png,1,0023.png,5,2.2198350694444446
0023_6.png,1,0023.png,6,0.18619791666666669
0023_7.png,1,0023.png,7,0.3611111111111111
0023_8.png,1,0023.png,8,0.76171875
0024_0.png,1,0024.png,0,1.8723958333333333
0024_1.png,1,0024.png,1,1.2132161458333335
0024_2.png,1,0024.png,2,0.5194227430555556
0024_3.png,1,0024.png,3,1.089084201388889
0024_4.png,1,0024.png,4,0.8359375
0024_5.png,1,0024.png,5,0.11664496527777778
0024_6.png,0,0024.png,6,0.0
0024_7.png,0,0024.png,7,0.0
0024_8.png,0,0024.png,8,0.0
0025_0.png,1,0025.png,0,0.7158203125
0025_1.png,1,0025.png,1,0.2607421875
0025_2.png,0,0025.png,2,0.0
0025_3.png,1,0025.png,3,0.7514105902777778
0025_4.png,1,0025.png,4,0.751953125
0025_5.png,0,0025.png,5,0.0
0025_6.png,0,0025.png,6,0.0
0025_7.png,0,0025.png,7,0.0
0025_8.png,0,0025.png,8,0.0
0026_0.png,1,0026.png,0,0.7108289930555556
0026_1.png,1,0026.png,1,0.21202256944444445
0026_2.png,1,0026.png,2,0.9839409722222222
0026_3.png,1,0026.png,3,0.4463975694444444
0026_4.png,1,0026.png,4,0.4338107638888889
0026_5.png,1,0026.png,5,0.75
0026_6.png,0,0026.png,6,0.0
0026_7.png,0,0026.png,7,0.0
0026_8.png,0,0026.png,8,0.0
0027_0.png,1,0027.png,0,0.7192925347222222
0027_1.png,1,0027.png,1,1.2311197916666667
0027_2.png,1,0027.png,2,1.4633246527777777
0027_3.png,1,0027.png,3,0.7122395833333333
0027_4.png,1,0027.png,4,2.657443576388889
0027_5.png,1,0027.png,5,3.4678819444444446
0027_6.png,0,0027.png,6,0.0
0027_7.png,1,0027.png,7,0.8729383680555555
0027_8.png,1,0027.png,8,0.9120008680555556
0028_0.png,1,0028.png,0,0.18294270833333334
0028_1.png,1,0028.png,1,0.03917100694444444
0028_2.png,1,0028.png,2,0.13444010416666666
0028_3.png,0,0028.png,3,0.0
0028_4.png,0,0028.png,4,0.0
0028_5.png,0,0028.png,5,0.0
0028_6.png,0,0028.png,6,0.0
0028_7.png,0,0028.png,7,0.0
0028_8.png,0,0028.png,8,0.0
0029_0.png,1,0029.png,0,2.4340277777777777
0029_1.png,1,0029.png,1,2.3017578125
0029_2.png,1,0029.png,2,1.084418402777778
0029_3.png,1,0029.png,3,11.19943576388889
0029_4.png,1,0029.png,4,12.730577256944445
0029_5.png,1,0029.png,5,2.9229600694444446
0029_6.png,1,0029.png,6,1.9274088541666667
0029_7.png,1,0029.png,7,0.6778428819444444
0029_8.png,0,0029.png,8,0.0
0030_0.png,1,0030.png,0,0.2004123263888889
0030_1.png,1,0030.png,1,0.08951822916666666
0030_2.png,1,0030.png,2,0.046440972222222224
0030_3.png,0,0030.png,3,0.0
0030_4.png,0,0030.png,4,0.0
0030_5.png,0,0030.png,5,0.0
0030_6.png,0,0030.png,6,0.0
0030_7.png,0,0030.png,7,0.0
0030_8.png,0,0030.png,8,0.0
0031_0.png,1,0031.png,0,0.7688802083333333
0031_1.png,1,0031.png,1,1.507595486111111
0031_2.png,1,0031.png,2,1.097222222222222
0031_3.png,1,0031.png,3,1.3873697916666667
0031_4.png,1,0031.png,4,1.785373263888889
0031_5.png,1,0031.png,5,1.9254557291666665
0031_6.png,1,0031.png,6,0.19824218749999997
0031_7.png,1,0031.png,7,0.2850477430555556
0031_8.png,1,0031.png,8,0.3246527777777778
0032_0.png,1,0032.png,0,0.19813368055555555
0032_1.png,1,0032.png,1,0.1337890625
0032_2.png,1,0032.png,2,0.1733940972222222
0032_3.png,0,0032.png,3,0.0
0032_4.png,0,0032.png,4,0.0
0032_5.png,0,0032.png,5,0.0
0032_6.png,0,0032.png,6,0.0
0032_7.png,0,0032.png,7,0.0
0032_8.png,0,0032.png,8,0.0
0033_0.png,1,0033.png,0,0.04578993055555556
0033_1.png,1,0033.png,1,0.03689236111111111
0033_2.png,1,0033.png,2,0.057942708333333336
0033_3.png,0,0033.png,3,0.0
0033_4.png,0,0033.png,4,0.0
0033_5.png,0,0033.png,5,0.0
0033_6.png,0,0033.png,6,0.0
0033_7.png,0,0033.png,7,0.0
0033_8.png,0,0033.png,8,0.0
0034_0.png,1,0034.png,0,0.562717013888889
0034_1.png,1,0034.png,1,0.9013671875
0034_2.png,1,0034.png,2,1.1512586805555556
0034_3.png,1,0034.png,3,2.5141059027777777
0034_4.png,1,0034.png,4,1.8946397569444444
0034_5.png,1,0034.png,5,2.188259548611111
0034_6.png,1,0034.png,6,0.10774739583333333
0034_7.png,1,0034.png,7,0.2348090277777778
0034_8.png,1,0034.png,8,0.13541666666666669
0035_0.png,1,0035.png,0,0.9080946180555556
0035_1.png,1,0035.png,1,1.4816623263888888
0035_2.png,1,0035.png,2,1.5911458333333333
0035_3.png,1,0035.png,3,4.801540798611112
0035_4.png,1,0035.png,4,5.158637152777778
0035_5.png,1,0035.png,5,3.760959201388889
0035_6.png,1,0035.png,6,0.6366102430555556
0035_7.png,1,0035.png,7,1.7571614583333333
0035_8.png,1,0035.png,8,0.1931423611111111
0036_0.png,1,0036.png,0,0.010091145833333334
0036_1.png,0,0036.png,1,0.0
0036_2.png,1,0036.png,2,0.017795138888888888
0036_3.png,0,0036.png,3,0.0
0036_4.png,0,0036.png,4,0.0
0036_5.png,0,0036.png,5,0.0
0036_6.png,0,0036.png,6,0.0
0036_7.png,0,0036.png,7,0.0
0036_8.png,0,0036.png,8,0.0
0037_0.png,1,0037.png,0,1.581597222222222
0037_1.png,1,0037.png,1,1.3209635416666667
0037_2.png,1,0037.png,2,1.5852864583333335
0037_3.png,1,0037.png,3,2.388671875
0037_4.png,1,0037.png,4,4.807942708333333
0037_5.png,1,0037.png,5,3.1647135416666665
0037_6.png,1,0037.png,6,0.7630208333333334
0037_7.png,1,0037.png,7,1.2829861111111112
0037_8.png,1,0037.png,8,1.204644097222222
0038_0.png,1,0038.png,0,0.07899305555555555
0038_1.png,1,0038.png,1,0.13671875
0038_2.png,1,0038.png,2,0.2144097222222222
0038_3.png,0,0038.png,3,0.0
0038_4.png,0,0038.png,4,0.0
0038_5.png,0,0038.png,5,0.0
0038_6.png,0,0038.png,6,0.0
0038_7.png,0,0038.png,7,0.0
0038_8.png,0,0038.png,8,0.0
0039_0.png,1,0039.png,0,1.5211588541666665
0039_1.png,1,0039.png,1,2.7049696180555554
0039_2.png,1,0039.png,2,1.4063585069444444
0039_3.png,1,0039.png,3,6.391927083333333
0039_4.png,1,0039.png,4,12.548719618055557
0039_5.png,1,0039.png,5,6.861979166666667
0039_6.png,1,0039.png,6,1.4434678819444444
0039_7.png,1,0039.png,7,2.9739583333333335
0039_8.png,1,0039.png,8,0.5706380208333334
0040_0.png,1,0040.png,0,0.22254774305555555
0040_1.png,1,0040.png,1,0.16471354166666669
0040_2.png,1,0040.png,2,0.19422743055555555
0040_3.png,0,0040.png,3,0.0
0040_4.png,0,0040.png,4,0.0
0040_5.png,0,0040.png,5,0.0
0040_6.png,0,0040.png,6,0.0
0040_7.png,0,0040.png,7,0.0
0040_8.png,0,0040.png,8,0.0
0041_0.png,1,0041.png,0,0.6499565972222222
0041_1.png,1,0041.png,1,1.3092447916666665
0041_2.png,1,0041.png,2,1.910698784722222
0041_3.png,1,0041.png,3,2.1640625
0041_4.png,1,0041.png,4,4.832899305555555
0041_5.png,1,0041.png,5,3.212456597222222
0041_6.png,1,0041.png,6,0.11773003472222221
0041_7.png,1,0041.png,7,0.781467013888889
0041_8.png,1,0041.png,8,0.011935763888888888
0042_0.png,0,0042.png,0,0.0
0042_1.png,0,0042.png,1,0.0
0042_2.png,0,0042.png,2,0.0
0042_3.png,0,0042.png,3,0.0
0042_4.png,0,0042.png,4,0.0
0042_5.png,0,0042.png,5,0.0
0042_6.png,0,0042.png,6,0.0
0042_7.png,0,0042.png,7,0.0
0042_8.png,0,0042.png,8,0.0
0043_0.png,1,0043.png,0,1.0633680555555556
0043_1.png,1,0043.png,1,1.7866753472222223
0043_2.png,1,0043.png,2,2.1976996527777777
0043_3.png,1,0043.png,3,5.305772569444445
0043_4.png,1,0043.png,4,5.140190972222222
0043_5.png,1,0043.png,5,6.054904513888889
0043_6.png,1,0043.png,6,0.8368055555555556
0043_7.png,1,0043.png,7,0.7894965277777779
0043_8.png,1,0043.png,8,0.5052083333333333
0044_0.png,0,0044.png,0,0.0
0044_1.png,0,0044.png,1,0.0
0044_2.png,0,0044.png,2,0.0
0044_3.png,0,0044.png,3,0.0
0044_4.png,0,0044.png,4,0.0
0044_5.png,0,0044.png,5,0.0
0044_6.png,0,0044.png,6,0.0
0044_7.png,0,0044.png,7,0.0
0044_8.png,0,0044.png,8,0.0
0045_0.png,1,0045.png,0,0.4131944444444444
0045_1.png,1,0045.png,1,1.0030381944444444
0045_2.png,1,0045.png,2,2.3793402777777777
0045_3.png,1,0045.png,3,0.8729383680555555
0045_4.png,1,0045.png,4,5.155056423611111
0045_5.png,1,0045.png,5,6.397460937500001
0045_6.png,1,0045.png,6,0.1703559027777778
0045_7.png,1,0045.png,7,2.064236111111111
0045_8.png,1,0045.png,8,2.289279513888889
0046_0.png,0,0046.png,0,0.0
0046_1.png,0,0046.png,1,0.0
0046_2.png,0,0046.png,2,0.0
0046_3.png,0,0046.png,3,0.0
0046_4.png,0,0046.png,4,0.0
0046_5.png,0,0046.png,5,0.0
0046_6.png,0,0046.png,6,0.0
0046_7.png,0,0046.png,7,0.0
0046_8.png,0,0046.png,8,0.0
0047_0.png,1,0047.png,0,1.8964843750000002
0047_1.png,1,0047.png,1,2.4346788194444446
0047_2.png,1,0047.png,2,2.1282552083333335
0047_3.png,1,0047.png,3,4.120225694444445
0047_4.png,1,0047.png,4,3.0093315972222223
0047_5.png,1,0047.png,5,4.726888020833334
0047_6.png,1,0047.png,6,0.7852647569444444
0047_7.png,1,0047.png,7,0.2833116319444445
0047_8.png,1,0047.png,8,0.2514105902777778
0048_0.png,1,0048.png,0,0.035481770833333336
0048_1.png,1,0048.png,1,0.0166015625
0048_2.png,1,0048.png,2,0.017578125
0048_3.png,0,0048.png,3,0.0
0048_4.png,0,0048.png,4,0.0
0048_5.png,0,0048.png,5,0.0
0048_6.png,0,0048.png,6,0.0
0048_7.png,0,0048.png,7,0.0
0048_8.png,0,0048.png,8,0.0
0049_0.png,1,0049.png,0,0.8679470486111112
0049_1.png,1,0049.png,1,1.027126736111111
0049_2.png,1,0049.png,2,1.9128689236111112
0049_3.png,1,0049.png,3,2.6509331597222223
0049_4.png,1,0049.png,4,4.493598090277778
0049_5.png,1,0049.png,5,1.5392795138888888
0049_6.png,1,0049.png,6,0.6512586805555556
0049_7.png,1,0049.png,7,0.03656684027777778
0049_8.png,1,0049.png,8,0.3195529513888889
0050_0.png,1,0050.png,0,0.09461805555555555
0050_1.png,1,0050.png,1,0.062065972222222224
0050_2.png,1,0050.png,2,0.10004340277777778
0050_3.png,0,0050.png,3,0.0
0050_4.png,0,0050.png,4,0.0
0050_5.png,0,0050.png,5,0.0
0050_6.png,0,0050.png,6,0.0
0050_7.png,0,0050.png,7,0.0
0050_8.png,0,0050.png,8,0.0
0051_0.png,1,0051.png,0,1.3181423611111112
0051_1.png,1,0051.png,1,1.2673611111111112
0051_2.png,1,0051.png,2,2.6102430555555554
0051_3.png,1,0051.png,3,5.421875
0051_4.png,1,0051.png,4,4.608072916666667
0051_5.png,1,0051.png,5,7.355468749999999
0051_6.png,1,0051.png,6,1.8025173611111112
0051_7.png,1,0051.png,7,5.452690972222222
0051_8.png,1,0051.png,8,3.001736111111111
0052_0.png,1,0052.png,0,0.03634982638888889
0052_1.png,1,0052.png,1,0.028320312499999997
0052_2.png,1,0052.png,2,0.04871961805555555
0052_3.png,0,0052.png,3,0.0
0052_4.png,0,0052.png,4,0.0
0052_5.png,0,0052.png,5,0.0
0052_6.png,0,0052.png,6,0.0
0052_7.png,0,0052.png,7,0.0
0052_8.png,0,0052.png,8,0.0
0053_0.png,1,0053.png,0,0.975802951388889
0053_1.png,1,0053.png,1,1.0914713541666665
0053_2.png,1,0053.png,2,1.5105251736111112
0053_3.png,1,0053.png,3,0.7583550347222222
0053_4.png,1,0053.png,4,3.2848307291666665
0053_5.png,1,0053.png,5,2.543836805555556
0053_6.png,0,0053.png,6,0.0
0053_7.png,1,0053.png,7,1.1265190972222223
0053_8.png,1,0053.png,8,2.4584418402777777
0054_0.png,0,0054.png,0,0.0
0054_1.png,0,0054.png,1,0.0
0054_2.png,0,0054.png,2,0.0
0054_3.png,0,0054.png,3,0.0
0054_4.png,0,0054.png,4,0.0
0054_5.png,0,0054.png,5,0.0
0054_6.png,0,0054.png,6,0.0
0054_7.png,0,0054.png,7,0.0
0054_8.png,0,0054.png,8,0.0
0055_0.png,1,0055.png,0,2.758138020833333
0055_1.png,1,0055.png,1,2.6654730902777777
0055_2.png,1,0055.png,2,3.4967447916666665
0055_3.png,1,0055.png,3,4.526258680555555
0055_4.png,1,0055.png,4,5.176866319444445
0055_5.png,1,0055.png,5,4.257269965277778
0055_6.png,1,0055.png,6,0.22688802083333331
0055_7.png,1,0055.png,7,0.1376953125
0055_8.png,1,0055.png,8,0.06065538194444444
0056_0.png,0,0056.png,0,0.0
0056_1.png,0,0056.png,1,0.0
0056_2.png,0,0056.png,2,0.0
0056_3.png,0,0056.png,3,0.0
0056_4.png,0,0056.png,4,0.0
0056_5.png,0,0056.png,5,0.0
0056_6.png,0,0056.png,6,0.0
0056_7.png,0,0056.png,7,0.0
0056_8.png,0,0056.png,8,0.0
0057_0.png,1,0057.png,0,0.0656467013888889
0057_1.png,1,0057.png,1,0.04991319444444444
0057_2.png,1,0057.png,2,0.09201388888888888
0057_3.png,0,0057.png,3,0.0
0057_4.png,0,0057.png,4,0.0
0057_5.png,0,0057.png,5,0.0
0057_6.png,0,0057.png,6,0.0
0057_7.png,0,0057.png,7,0.0
0057_8.png,0,0057.png,8,0.0
0058_0.png,1,0058.png,0,1.8395182291666665
0058_1.png,1,0058.png,1,1.2090928819444444
0058_2.png,1,0058.png,2,2.029839409722222
0058_3.png,1,0058.png,3,2.6771918402777777
0058_4.png,1,0058.png,4,4.032552083333334
0058_5.png,1,0058.png,5,2.443576388888889
0058_6.png,0,0058.png,6,0.0
0058_7.png,1,0058.png,7,0.23231336805555558
0058_8.png,0,0058.png,8,0.0
0059_0.png,1,0059.png,0,2.2568359375
0059_1.png,1,0059.png,1,1.7620442708333333
0059_2.png,1,0059.png,2,2.8140190972222223
0059_3.png,1,0059.png,3,5.287000868055555
0059_4.png,1,0059.png,4,4.805013020833333
0059_5.png,1,0059.png,5,7.134331597222222
0059_6.png,1,0059.png,6,0.7288411458333333
0059_7.png,1,0059.png,7,0.6534288194444444
0059_8.png,1,0059.png,8,0.6736111111111112
0060_0.png,0,0060.png,0,0.0
0060_1.png,0,0060.png,1,0.0
0060_2.png,0,0060.png,2,0.0
0060_3.png,0,0060.png,3,0.0
0060_4.png,0,0060.png,4,0.0
0060_5.png,0,0060.png,5,0.0
0060_6.png,0,0060.png,6,0.0
0060_7.png,0,0060.png,7,0.0
0060_8.png,0,0060.png,8,0.0
0061_0.png,1,0061.png,0,1.9734157986111112
0061_1.png,1,0061.png,1,2.205295138888889
0061_2.png,1,0061.png,2,2.186306423611111
0061_3.png,1,0061.png,3,2.748263888888889
0061_4.png,1,0061.png,4,3.8799913194444446
0061_5.png,1,0061.png,5,3.472764756944444
0061_6.png,0,0061.png,6,0.0
0061_7.png,1,0061.png,7,0.017903645833333332
0061_8.png,1,0061.png,8,0.030598958333333336
0062_0.png,0,0062.png,0,0.0
0062_1.png,0,0062.png,1,0.0
0062_2.png,1,0062.png,2,0.0006510416666666667
0062_3.png,0,0062.png,3,0.0
0062_4.png,0,0062.png,4,0.0
0062_5.png,0,0062.png,5,0.0
0062_6.png,0,0062.png,6,0.0
0062_7.png,0,0062.png,7,0.0
0062_8.png,0,0062.png,8,0.0
0063_0.png,1,0063.png,0,0.8516710069444445
0063_1.png,1,0063.png,1,1.5456814236111112
0063_2.png,1,0063.png,2,1.6957465277777777
0063_3.png,1,0063.png,3,3.2490234375000004
0063_4.png,1,0063.png,4,3.255099826388889
0063_5.png,1,0063.png,5,3.5167100694444446
0063_6.png,1,0063.png,6,0.11317274305555555
0063_7.png,1,0063.png,7,0.04177517361111111
0063_8.png,1,0063.png,8,0.3008897569444444
0064_0.png,0,0064.png,0,0.0
0064_1.png,0,0064.png,1,0.0
0064_2.png,0,0064.png,2,0.0
0064_3.png,0,0064.png,3,0.0
0064_4.png,0,0064.png,4,0.0
0064_5.png,0,0064.png,5,0.0
0064_6.png,0,0064.png,6,0.0
0064_7.png,0,0064.png,7,0.0
0064_8.png,0,0064.png,8,0.0
0065_0.png,1,0065.png,0,1.4439019097222223
0065_1.png,1,0065.png,1,0.7373046875
0065_2.png,1,0065.png,2,1.0435112847222223
0065_3.png,1,0065.png,3,4.5166015625
0065_4.png,1,0065.png,4,4.444444444444445
0065_5.png,1,0065.png,5,4.514756944444445
0065_6.png,1,0065.png,6,0.3588324652777778
0065_7.png,1,0065.png,7,0.6199001736111112
0065_8.png,1,0065.png,8,0.4927300347222222
0066_0.png,1,0066.png,0,0.12706163194444445
0066_1.png,1,0066.png,1,0.06890190972222222
0066_2.png,1,0066.png,2,0.17686631944444445
0066_3.png,0,0066.png,3,0.0
0066_4.png,0,0066.png,4,0.0
0066_5.png,0,0066.png,5,0.0
0066_6.png,0,0066.png,6,0.0
0066_7.png,0,0066.png,7,0.0
0066_8.png,0,0066.png,8,0.0
0067_0.png,1,0067.png,0,2.052951388888889
0067_1.png,1,0067.png,1,2.131944444444444
0067_2.png,1,0067.png,2,0.9552951388888888
0067_3.png,1,0067.png,3,6.288628472222222
0067_4.png,1,0067.png,4,6.734374999999999
0067_5.png,1,0067.png,5,0.896267361111111
0067_6.png,1,0067.png,6,4.690538194444445
0067_7.png,1,0067.png,7,4.801649305555555
0067_8.png,0,0067.png,8,0.0
